_id,question_id,question_title,answers[0].text,answers[1].text,answers[2].text,answers[3].text,answers[0].is_correct,answers[1].is_correct,answers[2].is_correct,answers[3].is_correct,region,topic[0],topic[1],topic[2],difficulty
666388809d00580d4ad50d51,302,Who was the first African American to win the U.S. Open in tennis?,Arthur Ashe,Althea Gibson,Serena Williams,Venus Williams,true,false,false,false,USA,Sports,,,Hard
666388809d00580d4ad50d52,303,What is the maximum score possible in a single frame of ten-pin bowling?,30,20,40,50,true,false,false,false,USA,Sports,,,Medium
666388809d00580d4ad50d53,304,"Which baseball player is known as the ""Sultan of Swat""?",Babe Ruth,Hank Aaron,Lou Gehrig,Mickey Mantle,true,false,false,false,USA,Sports,,,Easy
666388809d00580d4ad50d54,305,Who was the first woman to run the Boston Marathon officially?,Kathrine Switzer,Billie Jean King,Florence Griffith Joyner,Wilma Rudolph,true,false,false,false,USA,Sports,,,Hard
666388809d00580d4ad50d55,306,What year did the USA host the Summer Olympics in Atlanta?,1996,1984,1976,2000,true,false,false,false,USA,Sports,,,Medium
666388809d00580d4ad50d56,307,Who holds the record for the most home runs in a single MLB season?,Barry Bonds,Mark McGwire,Babe Ruth,Sammy Sosa,true,false,false,false,USA,Sports,,,Medium
666388809d00580d4ad50d57,308,What team won the first Super Bowl?,Green Bay Packers,Kansas City Chiefs,New York Giants,Chicago Bears,true,false,false,false,USA,Sports,,,Easy
666388809d00580d4ad50d58,309,Who was the first U.S. athlete to win gold medals in both Summer and Winter Olympics?,Eddie Eagan,Bonnie Blair,Shaun White,Apolo Ohno,true,false,false,false,USA,Sports,,,Hard
666388809d00580d4ad50d59,310,"Which golf tournament is known as ""The Masters""?",Augusta National,U.S. Open,PGA Championship,The Open Championship,true,false,false,false,USA,Sports,,,Medium
666388809d00580d4ad50d5a,311,Who was the first woman inducted into the Basketball Hall of Fame?,Lusia Harris,Cheryl Miller,Ann Meyers,Nancy Lieberman,true,false,false,false,USA,Sports,,,Hard
666388809d00580d4ad50d5b,312,What city is home to the oldest continuously operating sports franchise in the U.S.?,Cincinnati,New York,Boston,Chicago,true,false,false,false,USA,Sports,,,Medium
666388809d00580d4ad50d5c,313,"Who won the ""Battle of the Sexes"" tennis match in 1973?",Billie Jean King,Bobby Riggs,Chris Evert,Martina Navratilova,true,false,false,false,USA,Sports,,,Easy
666388809d00580d4ad50d5d,314,Which American swimmer holds the record for the most Olympic gold medals?,Michael Phelps,Mark Spitz,Ryan Lochte,Katie Ledecky,true,false,false,false,USA,Sports,,,Hard
666388809d00580d4ad50d5e,315,What is the name of the annual championship game of college football?,College Football Playoff National Championship,Rose Bowl,Sugar Bowl,Fiesta Bowl,true,false,false,false,USA,Sports,,,Medium
666388809d00580d4ad50d5f,316,Who is the youngest player ever to be drafted into the NBA?,Andrew Bynum,Kobe Bryant,LeBron James,Kevin Garnett,true,false,false,false,USA,Sports,,,Hard
666388809d00580d4ad50d60,317,"Which American boxer was known as ""The Greatest""?",Muhammad Ali,Mike Tyson,Joe Frazier,George Foreman,true,false,false,false,USA,Sports,,,Medium
666388809d00580d4ad50d61,318,"Who is known as ""The Great One"" in hockey?",Wayne Gretzky,Bobby Orr,Gordie Howe,Mario Lemieux,true,false,false,false,USA,Sports,,,Easy
666388809d00580d4ad50d62,319,Which American track and field athlete won four gold medals in the 1936 Berlin Olympics?,Jesse Owens,Carl Lewis,Jim Thorpe,Wilma Rudolph,true,false,false,false,USA,Sports,,,Hard
666388809d00580d4ad50d63,320,Which company is the largest retailer in the United States?,Walmart,Amazon,Costco,Target,true,false,false,false,USA,Industries,,,Medium
666388809d00580d4ad50d64,321,What is the primary industry of the company Berkshire Hathaway?,Conglomerate,Financial Services,Real Estate,Technology,true,false,false,false,USA,Industries,,,Hard
666388809d00580d4ad50d65,322,Who is the founder of Amazon?,Jeff Bezos,Bill Gates,Elon Musk,Mark Zuckerberg,true,false,false,false,USA,Industries,,,Medium
666388809d00580d4ad50d66,323,What is the main product of The Coca-Cola Company?,Soft Drinks,Bottled Water,Juices,Snacks,true,false,false,false,USA,Industries,,,Easy
666388809d00580d4ad50d67,324,Which American company is the leading producer of semiconductors?,Intel,AMD,Qualcomm,Texas Instruments,true,false,false,false,USA,Industries,,,Hard
666388809d00580d4ad50d68,325,"Who is the CEO of Tesla, Inc. as of 2024?",Elon Musk,Tim Cook,Sundar Pichai,Jeff Bezos,true,false,false,false,USA,Industries,,,Medium
666388809d00580d4ad50d69,326,Which company is known for its iPhone and Mac computers?,Apple,Microsoft,Google,Samsung,true,false,false,false,USA,Industries,,,Medium
666388809d00580d4ad50d6a,327,What is the main business of the company Johnson & Johnson?,Pharmaceuticals and Consumer Health,Aerospace,Automobiles,Financial Services,true,false,false,false,USA,Industries,,,Hard
666388809d00580d4ad50d6b,328,Which company is the largest aerospace manufacturer in the USA?,Boeing,Lockheed Martin,Northrop Grumman,Raytheon,true,false,false,false,USA,Industries,,,Medium
666388809d00580d4ad50d6c,329,Who founded the electric car company Tesla?,Elon Musk,Steve Jobs,Henry Ford,Larry Page,true,false,false,false,USA,Industries,,,Easy
666388809d00580d4ad50d6d,330,Which American company is the largest producer of renewable energy?,NextEra Energy,Duke Energy,Dominion Energy,Exelon,true,false,false,false,USA,Industries,,,Hard
666388809d00580d4ad50d6e,331,What industry is General Electric primarily involved in?,Energy and Appliances,Automotive,Technology,Retail,true,false,false,false,USA,Industries,,,Medium
666388809d00580d4ad50d6f,332,Which company is the largest manufacturer of microchips in the USA?,Intel,NVIDIA,Broadcom,AMD,true,false,false,false,USA,Industries,,,Hard
666388809d00580d4ad50d70,333,What is the primary product of the company ExxonMobil?,Oil and Gas,Chemicals,Pharmaceuticals,Electronics,true,false,false,false,USA,Industries,,,Medium
666388809d00580d4ad50d71,334,Who is the founder of the media company Bloomberg L.P.?,Michael Bloomberg,Rupert Murdoch,Ted Turner,Walt Disney,true,false,false,false,USA,Industries,,,Hard
666388809d00580d4ad50d72,335,Which American company is the largest coffeehouse chain in the world?,Starbucks,Dunkin',McCafe,Coffee Bean & Tea Leaf,true,false,false,false,USA,Industries,,,Medium
666388809d00580d4ad50d73,336,What is the main industry of the company Caterpillar Inc.?,Construction Equipment,Aerospace,Food and Beverages,Pharmaceuticals,true,false,false,false,USA,Industries,,,Hard
666388809d00580d4ad50d74,337,Who is the founder of Microsoft?,Bill Gates,Steve Jobs,Larry Ellison,Sergey Brin,true,false,false,false,USA,Industries,,,Easy
666388809d00580d4ad50d75,338,Which company is known for its fast-food chain specializing in burgers?,McDonald's,KFC,Taco Bell,Domino's,true,false,false,false,USA,Industries,,,Medium
666388809d00580d4ad50d76,339,What is the main industry of the company Salesforce?,Cloud-based Software,Automotive,Consumer Electronics,Pharmaceuticals,true,false,false,false,USA,Industries,,,Hard
666388809d00580d4ad50d77,340,Who was the first President of the United States?,George Washington,Thomas Jefferson,John Adams,James Madison,true,false,false,false,USA,FamousPersonalities,History,,Easy
666388809d00580d4ad50d78,341,"Who wrote the famous speech ""I Have a Dream""?",Martin Luther King Jr.,Malcolm X,Rosa Parks,Thurgood Marshall,true,false,false,false,USA,FamousPersonalities,History,,Medium
666388809d00580d4ad50d79,342,Who was the first woman to fly solo across the Atlantic Ocean?,Amelia Earhart,Sally Ride,Bessie Coleman,Jacqueline Cochran,true,false,false,false,USA,FamousPersonalities,History,,Hard
666388809d00580d4ad50d7a,343,Who is the founder of SpaceX?,Elon Musk,Jeff Bezos,Richard Branson,Bill Gates,true,false,false,false,USA,FamousPersonalities,History,,Medium
666388809d00580d4ad50d7b,344,"Who is known as the ""Father of the Constitution""?",James Madison,George Washington,Thomas Jefferson,John Jay,true,false,false,false,USA,FamousPersonalities,History,,Easy
666388809d00580d4ad50d7c,345,"Which American author wrote ""The Catcher in the Rye""?",J.D. Salinger,Ernest Hemingway,F. Scott Fitzgerald,Mark Twain,true,false,false,false,USA,FamousPersonalities,History,,Hard
666388809d00580d4ad50d7d,346,Who was the first African American President of the United States?,Barack Obama,Jesse Jackson,Martin Luther King Jr.,Al Sharpton,true,false,false,false,USA,FamousPersonalities,History,,Medium
666388809d00580d4ad50d7e,347,Who is the co-founder of Microsoft?,Bill Gates,Steve Jobs,Larry Ellison,Mark Zuckerberg,true,false,false,false,USA,FamousPersonalities,History,,Easy
666388809d00580d4ad50d7f,348,Which American industrialist is known for revolutionizing the automobile industry with the assembly line?,Henry Ford,Thomas Edison,John D. Rockefeller,Andrew Carnegie,true,false,false,false,USA,FamousPersonalities,History,,Medium
666388809d00580d4ad50d80,349,Who was the first woman to serve on the U.S. Supreme Court?,Sandra Day O'Connor,Ruth Bader Ginsburg,Sonia Sotomayor,Elena Kagan,true,false,false,false,USA,FamousPersonalities,History,,Hard
666388809d00580d4ad50d81,350,Who is the CEO of Berkshire Hathaway?,Warren Buffett,Jeff Bezos,Bill Gates,Elon Musk,true,false,false,false,USA,FamousPersonalities,History,,Medium
666388809d00580d4ad50d82,351,"Who is known as the ""King of Rock and Roll""?",Elvis Presley,Michael Jackson,Buddy Holly,Chuck Berry,true,false,false,false,USA,FamousPersonalities,History,,Easy
666388809d00580d4ad50d83,352,Who was the first African American woman to win the Nobel Prize for Literature?,Toni Morrison,Maya Angelou,Alice Walker,Zora Neale Hurston,true,false,false,false,USA,FamousPersonalities,History,,Hard
666388809d00580d4ad50d84,353,Who is the founder of the Virgin Group?,Richard Branson,Jeff Bezos,Mark Cuban,Larry Page,true,false,false,false,USA,FamousPersonalities,History,,Medium
666388809d00580d4ad50d85,354,Who was the primary author of the Declaration of Independence?,Thomas Jefferson,George Washington,Benjamin Franklin,John Adams,true,false,false,false,USA,FamousPersonalities,History,,Easy
666388809d00580d4ad50d86,355,Which American scientist is known for developing the polio vaccine?,Jonas Salk,Albert Sabin,Louis Pasteur,Robert Koch,true,false,false,false,USA,FamousPersonalities,History,,Hard
666388809d00580d4ad50d87,356,Who was the first African American Secretary of State?,Colin Powell,Condoleezza Rice,Thurgood Marshall,John Lewis,true,false,false,false,USA,FamousPersonalities,History,,Medium
666388809d00580d4ad50d88,357,Who was the first female African American astronaut to go into space?,Mae Jemison,Sally Ride,Bessie Coleman,Ellen Ochoa,true,false,false,false,USA,FamousPersonalities,History,,Hard
666388809d00580d4ad50d89,358,"Who is known as the ""Father of the American Revolution""?",Samuel Adams,Thomas Paine,Paul Revere,Patrick Henry,true,false,false,false,USA,FamousPersonalities,History,,Medium
666388809d00580d4ad50d8a,359,Who is the current CEO of Apple (as of 2024)?,Tim Cook,Steve Jobs,Jeff Bezos,Sundar Pichai,true,false,false,false,USA,FamousPersonalities,History,,Easy
